"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202211060jax","AgneJa00","WR","Jamal Agnew","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","ConnSn00","RB","Snoop Conner","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","MoreFo00","TE","Foster Moreau","LVR",0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,42,0,30,1,0,0,0,0,0,"LVR","JAX",0,0,0,0,0,0,5.4,5.4,3.4,3.4,3.4,3.4,0,0,0,0,2,0,0,61,21,0,57,97,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","AdamDa01","WR","Davante Adams","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,146,2,38,0,0,0,0,0,0,"LVR","JAX",0,0,0,0,0,1,39.6,39.6,31.6,31.6,33.6,33.6,0,0,0,0,0,0,0,193.8,59,2,56,95,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","RenfHu00","WR","Hunter Renfrow","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,26,0,14,0,0,0,0,0,0,"LVR","JAX",0,0,0,0,0,0,5.6,5.6,4.1,4.1,4.1,4.1,0,0,0,0,0,0,0,30,4,0,44,75,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","HollMa00","WR","Mack Hollins","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,0,13,0,0,0,0,0,0,"LVR","JAX",0,0,0,0,0,0,3.7,3.7,2.7,2.7,2.7,2.7,0,0,0,0,0,0,0,65.2,0,0,50,85,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","AbduAm00","RB","Ameer Abdullah","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,8,0,0,0,0,0,0,"LVR","JAX",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,9.9,13,1,14,24,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","WhitZa01","RB","Zamir White","LVR",0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,"LVR","JAX",0,0,0,0,0,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,0,0,-1,0,0,0,0,0,1,2,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","LawrTr00","QB","Trevor Lawrence","JAX",25,31,235,1,0,0,0,23,109,6,53,0,24,0,0,0,0,0,1,2,4,37,33,4,"JAX","LVR",0,0,0,0,0,0,17.7,17.7,16.7,16.7,16.7,16.7,164,0,15,4,47,6,0,0,0,0,69,100,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","EtieTr00","RB","Travis Etienne","JAX",0,0,0,0,0,0,0,0,0,28,109,2,18,2,2,17,0,9,0,0,28,28,0,28,"JAX","LVR",0,0,0,0,1,0,29.6,29.6,25.6,25.6,27.6,27.6,0,0,0,0,52,57,4,1,16,0,56,81,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","HastJa02","RB","Jamycal Hasty","JAX",0,0,0,0,0,0,0,0,0,3,6,0,4,1,1,5,0,5,0,0,3,3,0,3,"JAX","LVR",0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,0,0,0,0,1,5,1,-1,6,0,13,19,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","KirkCh01","WR","Christian Kirk","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,76,1,23,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,21.6,21.6,17.6,17.6,17.6,17.6,0,0,0,0,0,0,0,54.9,21,0,52,75,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","JoneMa02","WR","Marvin Jones","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,48,0,15,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,9.8,9.8,7.3,7.3,7.3,7.3,0,0,0,0,0,0,0,64.8,5,0,39,57,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","JacoJo01","RB","Josh Jacobs","LVR",0,0,0,0,0,0,0,0,0,17,67,0,15,3,3,20,0,13,0,0,17,17,0,17,"LVR","JAX",0,0,0,0,0,0,11.7,11.7,10.2,10.2,10.2,10.2,0,0,0,0,13,54,4,-5.1,25,0,41,69,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","BoldBr00","RB","Brandon Bolden","LVR",0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,1,1,0,1,"LVR","JAX",0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,5,0,0,0,0,0,4,7,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","FarrLu00","TE","Luke Farrell","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,2.5,2.5,2,2,2,2,0,0,0,0,0,0,0,2,13,0,15,22,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","EngrEv00","TE","Evan Engram","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,3,11,1,38,55,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","ManhCh00","TE","Chris Manhertz","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,7,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,8,0,1,37,54,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","JoneZa00","WR","Zay Jones","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,0,22,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,9,9,6.5,6.5,6.5,6.5,0,0,0,0,0,0,0,20,20,0,65,94,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060jax","ArnoDa00","TE","Dan Arnold","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,19,0,0,0,0,0,0,"JAX","LVR",0,0,0,0,0,0,2.9,2.9,2.4,2.4,2.4,2.4,0,0,0,0,0,0,0,12,7,0,24,35,"LVR","JAX",20,27,"False","outdoors","grass ",81,72,14,NA,"",NA,2022-11-06
"202211060kan","HaskHa00","RB","Hassan Haskins","TEN",0,0,0,0,0,0,0,0,0,1,5,0,5,1,1,2,0,2,0,0,1,1,0,1,"TEN","KAN",0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,0,0,0,0,4,1,0,-4,6,0,6,12,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","WillMa12","QB","Malik Willis","TEN",5,16,80,0,0,3,23,48,49,8,40,0,17,0,0,0,0,0,0,3,5,27,22,5,"TEN","KAN",0,0,0,0,0,0,7.2,7.2,7.2,7.2,7.2,7.2,204,5,6,5,32,8,1,0,0,0,51,100,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","HenrDe00","RB","Derrick Henry ","TEN",0,0,0,0,0,0,0,0,0,17,115,2,56,0,0,0,0,0,0,0,17,17,0,17,"TEN","KAN",0,0,0,0,1,0,26.5,26.5,23.5,23.5,25.5,25.5,0,0,0,0,43,72,2,0,0,0,30,59,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","HillDo00","RB","Dontrell Hilliard","TEN",0,0,0,0,0,0,0,0,0,3,12,0,5,1,1,-4,0,-4,0,0,3,3,0,3,"TEN","KAN",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,9,3,0,-4,0,0,16,31,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","EdwaCl00","RB","Clyde Edwards-Helaire","KAN",0,0,0,0,0,0,0,0,0,4,5,0,3,2,1,14,0,14,0,0,4,4,0,4,"KAN","TEN",0,0,0,0,0,0,2.9,2.9,2.4,2.4,2.4,2.4,0,0,0,0,2,3,0,18,0,0,17,17,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","PachIs00","RB","Isiah Pacheco","KAN",0,0,0,0,0,0,0,0,0,5,5,0,2,1,1,4,0,4,0,0,5,5,0,5,"KAN","TEN",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,3,2,0,-6,10,0,22,22,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","McKiJe00","RB","Jerick McKinnon","KAN",0,0,0,0,0,0,0,0,0,3,4,0,3,8,6,40,0,16,0,0,3,3,0,3,"KAN","TEN",0,0,0,0,0,0,10.4,10.4,7.4,7.4,7.4,7.4,0,0,0,0,3,1,0,4,48,1,62,62,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","KelcTr00","TE","Travis Kelce","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,106,0,23,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,1,23.6,23.6,15.6,15.6,17.6,17.6,0,0,0,0,0,0,0,110.5,48,4,83,83,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","SmitJu00","WR","JuJu Smith-Schuster","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,88,0,17,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,0,18.8,18.8,13.8,13.8,13.8,13.8,0,0,0,0,0,0,0,72,36,1,83,83,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","HardMe00","WR","Mecole Hardman","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,79,1,33,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,0,19.9,19.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,60.3,54,1,54,54,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","GrayNo00","TE","Noah Gray","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,45,0,27,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,0,7.5,7.5,6,6,6,6,0,0,0,0,0,0,0,39,6,0,40,40,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","WatsJu01","WR","Justin Watson","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,37,0,31,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,0,5.7,5.7,4.7,4.7,4.7,4.7,0,0,0,0,0,0,0,71,0,0,26,26,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","ToneKa00","WR","Kadarius Toney","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,10,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,0,3.2,3.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,2,10,0,9,9,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","ValdMa00","WR","Marquez Valdes-Scantling","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,12,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,12,0,0,71,71,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","BurtMi00","FB","Michael Burton","KAN",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,0,9,0,0,1,1,0,1,"KAN","TEN",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,5,4,0,5,5,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","MoorSk01","WR","Skyy Moore","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"KAN","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,26,26,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","HollCo00","WR","Cody Hollister","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,25,49,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","MahoPa00","QB","Patrick Mahomes","KAN",43,68,446,1,1,4,24,33,80.9,6,63,1,20,0,0,0,0,0,0,6,0,78,78,0,"KAN","TEN",1,0,0,1,0,0,38.14,38.14,34.14,34.14,37.14,37.14,466,9,5,6,61,2,0,0,0,0,100,100,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","SwaiGe00","TE","Geoff Swaim","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,65,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","RadeKe00","TE","Kevin Rader","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","OkonCh00","TE","Chigoziem Okonkwo","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,48,0,48,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,5.8,5.8,5.3,5.3,5.3,5.3,0,0,0,0,0,0,0,15.9,52,0,18,35,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","HoopAu00","TE","Austin Hooper","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,34,0,18,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,5.4,5.4,4.4,4.4,4.4,4.4,0,0,0,0,0,0,0,51.9,4,0,31,61,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","ConlCh00","WR","Chris Conley","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,9,18,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","WoodRo02","WR","Robert Woods","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,32,63,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060kan","WestNi00","WR","Nick Westbrook-Ikhine","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"TEN","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,40,78,"TEN","KAN",17,20,"True","outdoors","grass ",54,61,7,NA,"",NA,2022-11-06
"202211060nwe","SmitJo01","TE","Jonnu Smith","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,24,0,0,0,0,0,0,"NWE","IND",0,0,0,0,0,0,5.1,5.1,3.6,3.6,3.6,3.6,0,0,0,0,0,0,0,-9.9,31,0,34,54,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","ThorTy00","WR","Tyquan Thornton","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,5,0,0,0,0,0,0,"NWE","IND",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,53.2,0,0,42,67,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","BourKe00","WR","Kendrick Bourne","NWE",0,0,0,0,0,0,0,0,0,1,1,0,1,4,3,11,0,10,0,0,1,1,0,1,"NWE","IND",0,0,0,0,0,0,4.2,4.2,2.7,2.7,2.7,2.7,0,0,0,0,1,0,0,3.2,13,1,48,76,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","HenrHu00","TE","Hunter Henry","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,50,0,30,0,0,0,0,0,0,"NWE","IND",0,0,0,0,0,0,9,9,7,7,7,7,0,0,0,0,0,0,0,35.2,15,0,42,67,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","PittMi01","WR","Michael Pittman Jr.","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,22,0,10,0,0,0,0,0,0,"IND","NWE",0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,49.2,10,0,56,90,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","AlieMo00","TE","Mo Alie-Cox","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,8,0,0,0,0,0,0,"IND","NWE",0,0,0,0,0,0,3.3,3.3,2.3,2.3,2.3,2.3,0,0,0,0,0,0,0,11,2,0,34,55,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","CampPa00","WR","Parris Campbell","IND",0,0,0,0,0,0,0,0,0,1,1,0,1,5,2,15,0,11,0,0,1,1,0,1,"IND","NWE",0,0,0,0,0,0,3.6,3.6,2.6,2.6,2.6,2.6,0,0,0,0,1,0,0,60,7,1,51,82,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","PierAl00","WR","Alec Pierce","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,23,0,0,0,0,0,0,"IND","NWE",0,0,0,0,0,0,3.3,3.3,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,11,16,0,44,71,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","StevRh00","RB","Rhamondre Stevenson","NWE",0,0,0,0,0,0,0,0,0,15,60,0,16,7,3,10,1,5,0,0,15,15,0,15,"NWE","IND",0,0,0,0,0,0,16,16,14.5,14.5,14.5,14.5,0,0,0,0,39,21,2,25.2,9,0,46,73,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","TaylJJ01","RB","J.J. Taylor","NWE",0,0,0,0,0,0,0,0,0,10,9,0,5,1,1,8,0,8,0,0,10,10,0,10,"NWE","IND",0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,0,0,0,0,4,5,1,3,5,0,17,27,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","MeyeJa01","WR","Jakobi Meyers","NWE",0,0,0,0,0,0,0,0,0,1,2,0,2,6,5,42,0,17,1,0,1,1,0,1,"NWE","IND",0,0,0,0,0,0,8.4,8.4,4.9,4.9,4.9,4.9,0,0,0,0,1,1,0,40.2,15,0,51,81,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","EhliSa00","QB","Sam Ehlinger","IND",15,29,103,0,1,9,60,23,45.6,5,39,0,19,0,0,0,0,0,0,4,1,43,42,1,"IND","NWE",0,0,0,0,0,0,7.02,7.02,6.02,6.02,7.02,7.02,195,3,9,6,38,1,0,0,0,0,62,100,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","JackDe02","RB","Deon Jackson","IND",0,0,0,0,0,0,0,0,0,11,23,0,5,3,2,13,0,8,0,0,11,11,0,11,"IND","NWE",0,0,0,0,0,0,5.6,5.6,4.6,4.6,4.6,4.6,0,0,0,0,18,5,0,9.9,5,0,39,63,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","WilkJo01","RB","Jordan Wilkins","IND",0,0,0,0,0,0,0,0,0,3,13,0,5,5,4,15,0,9,0,0,3,3,0,3,"IND","NWE",0,0,0,0,0,0,6.8,6.8,4.8,4.8,4.8,4.8,0,0,0,0,10,3,0,-10,26,0,19,31,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","LindPh00","RB","Phillip Lindsay","IND",0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,1,1,0,1,"IND","NWE",0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,1,1,0,-3,0,0,9,15,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","WoodJe01","TE","Jelani Woods","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,"IND","NWE",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,45.9,0,1,18,29,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","GranKy00","TE","Kylen Granson","IND",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,"IND","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,26,42,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","JoneMa05","QB","Mac Jones","NWE",20,30,147,1,0,4,14,30,89.2,1,-2,0,-2,0,0,0,0,0,0,0,1,35,34,1,"NWE","IND",0,0,0,0,0,0,9.68,9.68,9.68,9.68,9.68,9.68,142,5,3,7,-2,0,0,0,0,0,63,100,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","StraMi03","WR","Mike Strachan","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IND","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","CoutKe00","WR","Keke Coutee","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"IND","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","AghoNe00","WR","Nelson Agholor","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NWE","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nwe","BowdLy00","RB","Lynn Bowden Jr.","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NWE","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,"IND","NWE",3,26,"False","outdoors","fieldturf ",78,56,13,NA,"",NA,2022-11-06
"202211060nyj","McKeIs00","WR","Isaiah McKenzie","BUF",0,0,0,0,0,0,0,0,0,1,9,0,9,3,2,12,0,9,0,0,1,1,0,1,"BUF","NYJ",0,0,0,0,0,0,4.1,4.1,3.1,3.1,3.1,3.1,0,0,0,0,7,2,0,6.9,10,0,41,66,"BUF","NYJ",17,20,"False","outdoors","fieldturf ",69,81,17,NA,"",NA,2022-11-06
"202211060nyj","AlleJo02","QB","Josh Allen","BUF",18,34,205,0,2,5,22,42,46.8,9,86,2,36,0,0,0,0,0,0,3,6,48,42,6,"BUF","NYJ",0,0,0,0,0,0,26.8,26.8,24.8,24.8,26.8,26.8,410,6,4,0,81,5,0,0,0,0,62,100,"BUF","NYJ",17,20,"False","outdoors","fieldturf ",69,81,17,NA,"",NA,2022-11-06
"202211060nyj","SingDe00","RB","Devin Singletary","BUF",0,0,0,0,0,0,0,0,0,8,24,0,5,5,4,24,0,11,0,0,8,8,0,8,"BUF","NYJ",0,0,0,0,0,0,8.8,8.8,6.8,6.8,6.8,6.8,0,0,0,0,17,7,0,-4,29,1,46,74,"BUF","NYJ",17,20,"False","outdoors","fieldturf ",69,81,17,NA,"",NA,2022-11-06
