"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202211130buf","GillRe00","FB","Reggie Gilliam","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BUF","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"MIN","BUF",33,30,"True","outdoors","a_turf",38,85,11,NA,"",NA,2022-11-13
"202211130chi","GoffJa00","QB","Jared Goff","DET",19,26,236,1,0,2,8,44,113.6,4,14,0,10,0,0,0,0,0,0,2,2,32,30,2,"DET","CHI",0,0,0,0,0,0,14.84,14.84,14.84,14.84,14.84,14.84,164,1,6,2,14,0,0,0,0,0,62,100,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","WillJa06","RB","Jamaal Williams","DET",0,0,0,0,0,0,0,0,0,16,59,1,13,0,0,0,0,0,0,0,16,16,0,16,"DET","CHI",0,0,0,0,0,0,11.9,11.9,11.9,11.9,11.9,11.9,0,0,0,0,48,11,2,0,0,0,25,40,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","SwifDA00","RB","D'Andre Swift","DET",0,0,0,0,0,0,0,0,0,6,6,1,9,3,1,6,0,6,0,0,6,6,0,6,"DET","CHI",0,0,0,0,0,0,8.2,8.2,7.7,7.7,7.7,7.7,0,0,0,0,6,0,0,-3,12,0,19,31,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","StxxAm00","WR","Amon-Ra St. Brown","DET",0,0,0,0,0,0,0,0,0,1,2,0,2,11,10,119,0,22,0,0,1,1,0,1,"DET","CHI",0,0,0,0,0,1,25.1,25.1,17.1,17.1,19.1,19.1,0,0,0,0,1,1,0,51.7,80,0,50,81,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","RaymKa00","WR","Kalif Raymond","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,47,0,21,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,7.7,7.7,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,30,17,0,51,82,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","JackJu01","RB","Justin Jackson","DET",0,0,0,0,0,0,0,0,0,4,14,0,9,3,2,14,0,8,0,0,4,4,0,4,"DET","CHI",0,0,0,0,0,0,4.8,4.8,3.8,3.8,3.8,3.8,0,0,0,0,11,3,0,2.1,9,0,17,27,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","MitcJa00","TE","James Mitchell","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,1.4,1.4,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,4,0,0,15,24,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","WrigBr01","TE","Brock Wright","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,7.2,7.2,6.7,6.7,6.7,6.7,0,0,0,0,0,0,0,2,0,0,46,74,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","ZylsSh00","TE","Shane Zylstra","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,26,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","KennTo01","WR","Tom Kennedy","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,44,0,44,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,5.4,5.4,4.9,4.9,4.9,4.9,0,0,0,0,0,0,0,13,31,0,38,61,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","HerbKh00","RB","Khalil Herbert","CHI",0,0,0,0,0,0,0,0,0,10,57,0,12,0,0,0,0,0,0,0,10,10,0,10,"CHI","DET",0,0,0,0,0,0,5.7,5.7,5.7,5.7,5.7,5.7,0,0,0,0,57,0,0,0,0,0,23,38,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","MontDa01","RB","David Montgomery","CHI",0,0,0,0,0,0,0,0,0,9,37,0,9,1,1,7,0,7,0,0,9,9,0,9,"CHI","DET",0,0,0,0,0,0,5.4,5.4,4.9,4.9,4.9,4.9,0,0,0,0,28,9,2,5,2,0,40,66,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","St.BEq00","WR","Equanimeous St. Brown","CHI",0,0,0,0,0,0,0,0,0,2,9,0,10,0,0,0,0,0,0,0,2,2,0,2,"CHI","DET",0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,4,5,0,0,0,0,31,51,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","PettDa00","WR","Dante Pettis","CHI",0,0,0,0,0,0,0,0,0,1,8,0,8,1,1,9,0,9,0,0,1,1,0,1,"CHI","DET",0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,0,0,0,0,8,0,0,9,0,0,27,44,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","KmetCo00","TE","Cole Kmet","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,74,2,50,0,0,0,0,0,0,"CHI","DET",0,0,0,0,0,0,23.4,23.4,21.4,21.4,21.4,21.4,0,0,0,0,0,0,0,14.7,97,0,57,93,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","MoonDa00","WR","Darnell Mooney","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,57,0,22,0,0,0,0,0,0,"CHI","DET",0,0,0,0,0,0,9.7,9.7,7.7,7.7,7.7,7.7,0,0,0,0,0,0,0,39.2,18,0,53,87,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","PrinBy00","WR","Byron Pringle","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,12,0,0,0,0,0,0,"CHI","DET",0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,26,0,0,20,33,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","ClayCh01","WR","Chase Claypool","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,0,0,0,0,0,0,"CHI","DET",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,18,12,0,19,31,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","WescTr00","TE","Trevon Wesco","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CHI","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,25,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","CabiJa00","FB","Jason Cabinda","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","BensTr00","WR","Trinity Benson","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","BerrSt00","WR","Stanley Berryhill","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DET","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","FielJu00","QB","Justin Fields","CHI",12,20,167,2,1,3,17,50,99.4,13,147,2,67,0,0,0,0,0,0,3,10,36,26,10,"CHI","DET",0,0,0,0,1,0,43.38,43.38,39.38,39.38,42.38,42.38,133,0,2,2,136,11,1,0,0,0,61,100,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","BlasKh00","FB","Khari Blasingame","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130chi","GrifRy00","TE","Ryan Griffin","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHI","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,"DET","CHI",31,30,"False","outdoors","grass ",34,45,13,NA,"",NA,2022-11-13
"202211130gnb","FergJa00","TE","Jake Ferguson","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","PresDa01","QB","Dak Prescott","DAL",27,46,265,3,2,2,3,35,78.6,4,6,0,2,0,0,0,0,0,0,0,4,52,48,4,"DAL","GNB",0,0,0,0,0,0,21.2,21.2,19.2,19.2,21.2,21.2,338,8,17,5,1,5,0,0,0,0,83,100,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","PollTo00","RB","Tony Pollard","DAL",0,0,0,0,0,0,0,0,0,22,115,1,14,6,3,13,0,9,0,0,22,22,0,22,"DAL","GNB",0,0,0,0,1,0,24.8,24.8,20.3,20.3,22.3,22.3,0,0,0,0,70,45,0,-7.2,24,1,72,87,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","DaviMa02","RB","Malik Davis","DAL",0,0,0,0,0,0,0,0,0,5,38,0,17,0,0,0,0,0,0,0,5,5,0,5,"DAL","GNB",0,0,0,0,0,0,3.8,3.8,3.8,3.8,3.8,3.8,0,0,0,0,26,12,0,0,0,0,11,13,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","LambCe00","WR","CeeDee Lamb","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,150,2,35,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,1,41,41,32.5,32.5,34.5,34.5,0,0,0,0,0,0,0,148.5,41,0,75,90,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","SchuDa00","TE","Dalton Schultz","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,54,1,16,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,17.4,17.4,14.4,14.4,14.4,14.4,0,0,0,0,0,0,0,56.8,13,1,63,76,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","GallMi00","WR","Michael Gallup","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,35,0,23,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,7.5,7.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,0,74.2,14,0,69,83,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","TurpKa00","WR","KaVontae Turpin","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,4,5,0,2,2,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","BrowNo00","WR","Noah Brown","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,3,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,34,0,0,63,76,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","McKeSe01","TE","Sean McKeon","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,-2,0,0,9,11,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","HendPe01","TE","Peyton Hendershot","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,20,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","RodgAa00","QB","Aaron Rodgers","GNB",14,20,224,3,0,2,16,58,146.7,2,4,0,7,0,0,0,0,0,1,1,1,24,23,1,"GNB","DAL",0,0,0,0,0,0,20.36,20.36,19.36,19.36,19.36,19.36,226,3,14,1,4,0,0,0,0,0,64,100,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","JoneAa00","RB","Aaron Jones","GNB",0,0,0,0,0,0,0,0,0,24,138,1,30,2,2,18,0,11,0,0,24,24,0,24,"GNB","DAL",0,0,0,0,1,0,26.6,26.6,22.6,22.6,24.6,24.6,0,0,0,0,110,28,0,0,18,0,45,70,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","DillAJ00","RB","AJ Dillon ","GNB",0,0,0,0,0,0,0,0,0,13,65,0,17,0,0,0,0,0,0,0,13,13,0,13,"GNB","DAL",0,0,0,0,0,0,6.5,6.5,6.5,6.5,6.5,6.5,0,0,0,0,25,40,1,0,0,0,24,38,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","WatsCh00","WR","Christian Watson","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,107,3,58,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,1,35.7,35.7,30.7,30.7,32.7,32.7,0,0,0,0,0,0,0,164,26,1,54,84,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","WatkSa00","WR","Sammy Watkins","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,47,0,23,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,7.7,7.7,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,45.9,1,0,21,33,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","LazaAl00","WR","Allen Lazard ","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,45,0,36,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,7.5,7.5,6,6,6,6,0,0,0,0,0,0,0,7.2,44,0,63,98,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","TonyRo00","TE","Robert Tonyan","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,7,1,0,41,64,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","LewiMa00","TE","Marcedes Lewis","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,-1,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,0.9,0.9,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,-1,0,0,37,58,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","DeguJo00","TE","Josiah Deguara","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","TourSa00","WR","Samori Toure","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","RodgAm00","WR","Amari Rodgers","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","TolbJa00","WR","Jalen Tolbert","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DAL","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130gnb","DaviTy02","TE","Tyler Davis","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GNB","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"DAL","GNB",28,31,"True","outdoors","grass ",33,53,8,NA,"",NA,2022-11-13
"202211130kan","EtieTr00","RB","Travis Etienne","JAX",0,0,0,0,0,0,0,0,0,11,45,0,10,3,3,28,0,24,0,0,11,11,0,11,"JAX","KAN",0,0,0,0,0,0,10.3,10.3,8.8,8.8,8.8,8.8,0,0,0,0,34,11,0,-14.1,42,0,50,78,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","HastJa02","RB","Jamycal Hasty","JAX",0,0,0,0,0,0,0,0,0,1,4,0,4,2,1,-1,0,-1,0,0,1,1,0,1,"JAX","KAN",0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,4,0,0,-8,1,1,14,22,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","LawrTr00","QB","Trevor Lawrence","JAX",29,40,259,2,0,5,19,33,106.1,4,26,0,18,0,0,0,0,0,0,3,1,49,48,1,"JAX","KAN",0,0,0,0,0,0,20.96,20.96,20.96,20.96,20.96,20.96,288,3,14,1,25,1,0,0,0,0,64,100,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","ManhCh00","TE","Chris Manhertz","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","JoneTi00","WR","Tim Jones","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","FarrLu00","TE","Luke Farrell","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","ToneKa00","WR","Kadarius Toney","KAN",0,0,0,0,0,0,0,0,0,2,33,0,32,5,4,57,1,23,0,0,2,2,0,2,"KAN","JAX",0,0,0,0,0,0,19,19,17,17,17,17,0,0,0,0,33,0,0,35,31,1,28,44,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","McKiJe00","RB","Jerick McKinnon","KAN",0,0,0,0,0,0,0,0,0,1,2,0,2,8,6,56,0,19,0,0,1,1,0,1,"KAN","JAX",0,0,0,0,0,0,11.8,11.8,8.8,8.8,8.8,8.8,0,0,0,0,2,0,0,27.2,44,1,24,38,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","KelcTr00","TE","Travis Kelce","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,81,1,46,0,0,0,0,0,0,"KAN","JAX",0,0,0,0,0,0,20.1,20.1,17.1,17.1,17.1,17.1,0,0,0,0,0,0,0,48.3,39,0,46,73,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","ValdMa00","WR","Marquez Valdes-Scantling","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,60,1,36,0,0,0,0,0,0,"KAN","JAX",0,0,0,0,0,0,15,15,13.5,13.5,13.5,13.5,0,0,0,0,0,0,0,70,4,0,53,84,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","SmitJu00","WR","JuJu Smith-Schuster","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,33,0,25,0,0,0,0,0,0,"KAN","JAX",0,0,0,0,0,0,5.3,5.3,4.3,4.3,4.3,4.3,0,0,0,0,0,0,0,46,3,1,24,38,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","KirkCh01","WR","Christian Kirk","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,105,2,24,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,1,34.5,34.5,27,27,29,29,0,0,0,0,0,0,0,100.8,27,1,59,92,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","JoneZa00","WR","Zay Jones","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,68,0,14,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,14.8,14.8,10.8,10.8,10.8,10.8,0,0,0,0,0,0,0,86,21,0,60,94,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","JoneMa02","WR","Marvin Jones","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33,0,33,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,4.3,4.3,3.8,3.8,3.8,3.8,0,0,0,0,0,0,0,74.1,4,0,44,69,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","EngrEv00","TE","Evan Engram","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,7,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,4.4,4.4,2.9,2.9,2.9,2.9,0,0,0,0,0,0,0,30,12,0,56,88,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","ArnoDa00","TE","Dan Arnold","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,5,3,0,6,9,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","AgneJa00","WR","Jamal Agnew","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,6,0,0,0,0,0,0,"JAX","KAN",0,0,0,0,0,0,3.4,3.4,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,5.2,11,0,7,11,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","MahoPa00","QB","Patrick Mahomes","KAN",26,35,331,4,1,0,0,46,129.6,7,39,0,19,0,0,0,0,0,0,5,2,42,40,2,"KAN","JAX",0,0,0,1,0,0,35.14,35.14,31.14,31.14,34.14,34.14,258,4,3,0,39,0,0,0,0,0,63,100,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","PachIs00","RB","Isiah Pacheco","KAN",0,0,0,0,0,0,0,0,0,16,82,0,13,0,0,0,0,0,1,0,16,16,0,16,"KAN","JAX",0,0,0,0,0,0,7.2,7.2,6.2,6.2,6.2,6.2,0,0,0,0,52,30,0,0,0,0,35,56,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","MoorSk01","WR","Skyy Moore","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,"KAN","JAX",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,3,3,0,16,25,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
"202211130kan","GrayNo00","TE","Noah Gray","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,1,13,0,0,0,0,0,0,"KAN","JAX",0,0,0,0,0,0,10,10,9,9,9,9,0,0,0,0,0,0,0,15,5,0,29,46,"JAX","KAN",17,27,"False","outdoors","grass ",33,56,7,NA,"",NA,2022-11-13
